0;#;FORM;LEMMA;POS;GRAM;COMMENT;CHECKED;CONTEXT;RIGHT1;RIGHT2;RIGHT3;RIGHT4;RIGHT5;RIGHT6;RIGHTLEMMA;AUTO_LEMMA;AUTO_POS;AUTO_GRAM
47726;;что;ЧТО;SPRO;n inan acc sg;;; Ну и что ?  Не;о;т;ч;;;;О;ЧТО;S;n inan acc sg
47739;;то;ТО;SPRO;n - nom sg;;;Большая трагедия это то , что в;о;т;;;;;О;ТО;S;n - nom sg
47752;;то;ТО;SPRO;n inan acc sg;;;.  Несмотря на то , что ты;о;т;;;;;О;ТО;S;n inan acc sg
47560;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47755;;ты;ТЫ;SPRO;sg 2p - nom;;;то , что ты находишься на Китай-городе;ы;т;;;;;Ы;ТЫ;SPRO;sg 2p - nom
47763;;ты;ТЫ;SPRO;sg 2p - nom;;;за десять минут ты объективно не успеваешь;ы;т;;;;;Ы;ТЫ;SPRO;sg 2p - nom
47563;;просто;ПРОСТО;PART;PART;;;, ты начинаешь просто тупо учить ,;о;т;с;о;р;п;О;ПРОСТО;PART;PART
47564;;тупо;ТУПО;ADV;-;;;ты начинаешь просто тупо учить , учить;о;п;у;т;;;О;ТУПО;ADV;-
47774;;чего-то;ЧТО-ТО;SPRO;n - gen sg;;;дойти хоть до чего-то съедобного , более;о;т;-;о;г;е;О;ЧТО-ТО;S;n - gen sg
47566;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47799;;я;Я;SPRO;sg 1p - nom;;;.  Раньше я могла брать еду;я;;;;;;Я;Я;SPRO;sg 1p - nom
47568;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47836;;я;Я;SPRO;sg 1p - nom;;; , а я не люблю холодные;я;;;;;;Я;Я;SPRO;sg 1p - nom
47570;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47882;;чего-нибудь;ЧТО-НИБУДЬ;SPRO;n - gen sg;;;то еще до чего-нибудь , и это;ь;д;у;б;и;н;Ь;ЧТО-НИБУДЬ;S;n - gen sg
47572;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47573;;и;И;CONJ;CONJ;;;, учить , и , ну ,;и;;;;;;И;И;CONJ;CONJ
47574;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47575;;ну;НУ;PART;PART;;;, и , ну , я постоянно;у;н;;;;;У;НУ;PART;PART
47576;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47914;;я;Я;SPRO;sg 1p - nom;;;При этом , я успеваю  организовывать;я;;;;;;Я;Я;SPRO;sg 1p - nom
47578;;постоянно;ПОСТОЯННО;ADV;-;;;ну , я постоянно , как бы ,;о;н;н;я;о;т;О;ПОСТОЯННО;ADV;-
47579;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47580;;как бы;как бы;ADV;-;;;я постоянно , как бы , хочу смену;ы;б; ;к;а;к;ы;как бы;ADV;-
47581;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47941;;я;Я;SPRO;sg 1p - nom;;;штучек , и я считаю , что;я;;;;;;Я;Я;SPRO;sg 1p - nom
47954;;ты;ТЫ;SPRO;sg 2p - nom;;;, что если ты просто тупо учишься;ы;т;;;;;Ы;ТЫ;SPRO;sg 2p - nom
47959;;ты;ТЫ;SPRO;sg 2p - nom;;;тупо учишься – ты задрот . ;ы;т;;;;;Ы;ТЫ;SPRO;sg 2p - nom
47585;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47586;;и;И;CONJ;CONJ;;;смену деятельности , и для , типа;и;;;;;;И;И;CONJ;CONJ
47587;;для;ДЛЯ;PR;PR;;;деятельности , и для , типа :;я;л;д;;;;Я;ДЛЯ;PR;PR
47588;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47589;;типа;ТИП;PART;PART;;;и для , типа : позанималась ;а;п;и;т;;;П;ТИП;S;m inan gen sg
47590;;:;:;PUNCT;;;;;:;;;;;;:;:;:;:
47968;;ты;ТЫ;SPRO;sg 2p - nom;;;факту , когда ты выходишь , ну;ы;т;;;;;Ы;ТЫ;SPRO;sg 2p - nom
47592;"<distinct form=""когнитивкой"">";;;;;;;;;;;;;;;;;
47978;;тебя;ТЫ;SPRO;sg 2p - gen;;;универа , у тебя нет никаких воспоминаний;я;б;е;т;;;Ы;ТЫ;SPRO;sg 2p - acc
47990;;ты;ТЫ;SPRO;sg 2p - nom;;; А если ты пытаешься разбавить свою;ы;т;;;;;Ы;ТЫ;SPRO;sg 2p - nom
47595;</distinct>;;;;;;;;;;;;;;;;;
47596;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47597;;потом;ПОТОМ;ADVPRO;-;;;наукой  , потом перешла к деятельности;м;о;т;о;п;;М;ПОТОМ;ADV;-
48033;;ты;ТЫ;SPRO;sg 2p - nom;;;, и потом ты , вспоминая ее;ы;т;;;;;Ы;ТЫ;SPRO;sg 2p - nom
47599;;к;К;PR;PR;;;, потом перешла к деятельности – это;к;;;;;;К;К;PR;PR
48036;;ее;ОНА;SPRO;sg 3p f acc;;;ты , вспоминая ее , будешь так;е;е;;;;;А;ОНА;SPRO;sg 3p f acc
47601;;–;–;PUNCT;;;;;–;;;;;;–;–;–;–
48049;;я;Я;SPRO;sg 1p - nom;;;, а вот я помню там свой;я;;;;;;Я;Я;SPRO;sg 1p - nom
47603;;не;НЕ;PART;PART;;;деятельности – это не смена деятельности .;е;н;;;;;Е;НЕ;PART;PART
48064;;я;Я;SPRO;sg 1p - nom;;;блин , а я вот помню я;я;;;;;;Я;Я;SPRO;sg 1p - nom
48067;;я;Я;SPRO;sg 1p - nom;;;я вот помню я делал это »;я;;;;;;Я;Я;SPRO;sg 1p - nom
47606;;.;.;PUNCT;SENT;;;не смена деятельности .  Ну ,;.;;;;;;.;.;SENT;SENT
47607;;;;;;;;;;;;;;;;;;
47608;;Ну;НУ;PART;PART;;;деятельности .  Ну , как бы ,;у;Н;;;;;У;НУ;PART;PART
47609;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47610;;как бы;как бы;ADV;-;;; Ну , как бы , нет .;ы;б; ;к;а;к;ы;как бы;ADV;-
47611;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47612;;нет;НЕТ;PART;PART;;;, как бы , нет . вот ;т;е;н;;;;Т;НЕТ;PART;PART
47613;"<distinct form=""вооот"">";;;;;;;;;;;;;;;;;
47614;;.;.;PUNCT;;;;как бы , нет . вот  .;.;;;;;;.;.;SENT;
47615;;вот;ВОТ;PART;PART;;;, нет . вот  . ;т;о;в;;;;Т;ВОТ;PART;PART
47616;</distinct>;;;;;;;;;;;;;;;;;
47617;;.;.;PUNCT;SENT;;;. вот  .  А вообще;.;;;;;;.;.;SENT;SENT
47618;;;;;;;;;;;;;;;;;;
47619;;А;А;CONJ;CONJ;;; .  А вообще , я;А;;;;;;А;А;CONJ;CONJ
47620;;вообще;ВООБЩЕ;PARENTH;-;;;.  А вообще , я очень;е;щ;б;о;о;в;Е;ВООБЩЕ;ADV;-
47621;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48076;;я;Я;SPRO;sg 1p - nom;;;: « вот я еще вот то;я;;;;;;Я;Я;SPRO;sg 1p - nom
47623;;очень;ОЧЕНЬ;ADV;-;;;вообще , я очень боялась , что;ь;н;е;ч;о;;Ь;ОЧЕНЬ;ADV;-
48099;;тебя;ТЫ;SPRO;sg 2p - acc;;;, что формирует тебя , поэтому мне;я;б;е;т;;;Ы;ТЫ;SPRO;sg 2p - acc
47625;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47626;;что;ЧТО;CONJ;CONJ;;;очень боялась , что второй курс будет;о;т;ч;;;;О;ЧТО;CONJ;CONJ
48102;;мне;Я;SPRO;sg 1p - dat;;;тебя , поэтому мне кажется , что;е;н;м;;;;Я;Я;SPRO;sg 1p - loc
48116;;меня;Я;SPRO;sg 1p - gen;;;, по крайней мере для меня , очень -;я;н;е;м;;;Я;Я;SPRO;sg 1p - acc
48131;;ты;ТЫ;SPRO;sg 2p - nom;;;реально интересный , ты прям видишь как;ы;т;;;;;Ы;ТЫ;SPRO;sg 2p - nom
47630;;очень;ОЧЕНЬ;ADV;-;;;второй курс будет очень загруженным , но;ь;н;е;ч;о;;Ь;ОЧЕНЬ;ADV;-
48135;;его;ОН;SPRO;sg 3p m acc;;;прям видишь как его можно применять ,;о;г;е;;;;Н;ОН;SPRO;sg 3p m acc
47632;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47633;;но;НО;CONJ;CONJ;;;очень загруженным , но пока он таким;о;н;;;;;О;НО;CONJ;CONJ
47634;;пока;ПОКА;CONJ;CONJ;;;загруженным , но пока он таким не;а;к;о;п;;;А;ПОКА;CONJ;CONJ
48139;;ты;ТЫ;SPRO;sg 2p - nom;;;можно применять , ты прям видишь как;ы;т;;;;;Ы;ТЫ;SPRO;sg 2p - nom
48143;;его;ОН;SPRO;sg 3p m acc;;;прям видишь как его можно применять на;о;г;е;;;;Н;ОН;SPRO;sg 3p m acc
47637;;не;НЕ;PART;PART;;;пока он таким не выглядит , я;е;н;;;;;Е;НЕ;PART;PART
48157;;это;ЭТО;SPRO;n - nom sg;;;далее , и это все реально интересно;о;т;э;;;;О;ЭТО;S;n - nom sg
47639;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
46822;;устала;УСТАТЬ;V; sg  f -;;;что я очень устала , меня выматывало;а;л;а;т;с;у;Ь;УСТАЛЫЙ;A;- - sg brev f -
47641;;уже;УЖЕ;ADV;-;;;выглядит , я уже перешла на второй;е;ж;у;;;;Е;УЖЕ;ADV;-
46627;;начала;НАЧАЛО;V;n inan acc pl;;;, и я начала ботать биологию .;а;л;а;ч;а;н;О;НАЧАЛО;S;n inan acc pl
47643;;на;НА;PR;PR;;;я уже перешла на второй курс ,;а;н;;;;;А;НА;PR;PR
46795;;начала;НАЧАЛО;V;n inan gen sg;;; » и начала  усиленно ботать.;а;л;а;ч;а;н;О;НАЧАЛО;S;n inan gen sg
46863;;начала;НАЧАЛО;V;f anim sg;;;, и я начала ботать , ботать;а;л;а;ч;а;н;О;НАЧАЛО;S;n inan acc pl
47646;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47647;;успешно;УСПЕШНО;ADV;-;;;второй курс , успешно , сохранила стипендию;о;н;ш;е;п;с;О;УСПЕШНО;ADV;-
47648;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47446;;начала;НАЧАЛО;V;n inan acc pl;;;свои тренировки , начала заниматься танцами ,;а;л;а;ч;а;н;О;НАЧАЛО;S;n inan acc pl
46505;;задумалась;ЗАДУМАТЬСЯ;V;pf praet sg indic f -;;;в десятом я задумалась о том ,;ь;с;а;л;а;м;Я;ЗАДУМАТЬСЯ;V;pf praet sg indic f -
47651;;.;.;PUNCT;SENT;;;, сохранила стипендию .  Пока .;.;;;;;;.;.;SENT;SENT
47652;;;;;;;;;;;;;;;;;;
47653;;Пока;ПОКА;ADV;-;;;стипендию .  Пока .  Думала;а;к;о;П;;;А;ПОКА;ADV;-
47654;;.;.;PUNCT;SENT;;;.  Пока .  Думала ,;.;;;;;;.;.;SENT;SENT
47655;;;;;;;;;;;;;;;;;;
46511;;хочу;ХОТЕТЬ;V;ipf praes sg indic - 1p;;;, кем я хочу быть потому ,;у;ч;о;х;;;Ь;ХОТЕТЬ;V;ipf praes sg indic - 1p
47657;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47658;;что;ЧТО;CONJ;CONJ;;; Думала , что второй курс будет;о;т;ч;;;;О;ЧТО;CONJ;CONJ
46512;;быть;БЫТЬ;V;ipf - - inf - -;;;кем я хочу быть потому , что;ь;т;ы;б;;;Ь;БЫТЬ;V;ipf - - inf - -
46518;;определиться;ОПРЕДЕЛИТЬСЯ;V;pf - - inf - -;;;что , вообще-то определиться надо было в;я;с;ь;т;и;л;Я;ОПРЕДЕЛИТЬСЯ;V;pf - - inf - -
46520;;было;БЫТЬ;V;ipf praet sg indic n -;;;вообще-то определиться надо было в девятом потому;о;л;ы;б;;;Ь;БЫТЬ;V;ipf praet sg indic n -
47662;;очень;ОЧЕНЬ;ADV;-;;;второй курс будет очень такой , запарный;ь;н;е;ч;о;;Ь;ОЧЕНЬ;ADV;-
46533;;было;БЫТЬ;V;ipf praet sg indic n -;;;, и надо было выбрать , и;о;л;ы;б;;;Ь;БЫТЬ;V;ipf praet sg indic n -
47664;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
46534;;выбрать;ВЫБРАТЬ;V;pf - - inf - -;;;и надо было выбрать , и я;ь;т;а;р;б;ы;Ь;ВЫБРАТЬ;V;pf - - inf - -
47666;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47667;;но;НО;CONJ;CONJ;;;, запарный , но на самом деле;о;н;;;;;О;НО;CONJ;CONJ
47668;;на;НА;PARENTH;PARENTH;слитно;;запарный , но на самом деле пока;а;н;;;;;А;НА;PR;PR
47669;;самом;САМЫЙ;PARENTH;PARENTH;;;, но на самом деле пока это;м;о;м;а;с;;Й;САМЫЙ;A;- loc sg plen n -
47670;;деле;ДЕЛО;PARENTH;PARENTH;;;но на самом деле пока это так;е;л;е;д;;;О;ДЕЛО;S;n inan loc sg
47671;;пока;ПОКА;CONJ;CONJ;;;на самом деле пока это так не;а;к;о;п;;;А;ПОКА;CONJ;CONJ
46538;;решила;РЕШИТЬ;V;pf praet sg indic f -;;;, и я решила , что хочу;а;л;и;ш;е;р;Ь;РЕШИТЬ;V;pf praet sg indic f -
47673;;так;ТАК;ADV;-;;;деле пока это так не выглядит .;к;а;т;;;;К;ТАК;ADV;-
47674;;не;НЕ;PART;PART;;;пока это так не выглядит . ;е;н;;;;;Е;НЕ;PART;PART
46541;;хочу;ХОТЕТЬ;V;ipf praes sg indic - 1p;;;решила , что хочу помогать людям .;у;ч;о;х;;;Ь;ХОТЕТЬ;V;ipf praes sg indic - 1p
47676;;.;.;PUNCT;SENT;;;так не выглядит .  Ну ,;.;;;;;;.;.;SENT;SENT
47677;;;;;;;;;;;;;;;;;;
47678;;Ну;НУ;PART;PART;;;выглядит .  Ну , в плане;у;Н;;;;;У;НУ;PART;PART
47679;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47680;;в;В;PARENTH;PARENTH;;; Ну , в плане , нет;в;;;;;;В;В;PR;PR
47681;;плане;ПЛАН;PARENTH;PARENTH;;;Ну , в плане , нет никаких;е;н;а;л;п;;Н;ПЛАН;S;m inan loc sg
47682;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47683;;нет;НЕТ;ADV;-;;;в плане , нет никаких девяти пар;т;е;н;;;;Т;НЕТ;ADV;-
46542;;помогать;ПОМОГАТЬ;V;ipf - - inf - -;;;, что хочу помогать людям . ;ь;т;а;г;о;м;Ь;ПОМОГАТЬ;V;ipf - - inf - -
46567;;пойду;ПОЙТИ;V;pf fut sg indic - 1p;;;", 	 значит пойду психологом , окей";у;д;й;о;п;;И;ПОЙТИ;V;pf fut sg indic - 1p
46580;;искать;ИСКАТЬ;V;ipf - - inf - -;;; google ( искать )  куда;ь;т;а;к;с;и;Ь;ИСКАТЬ;V;ipf - - inf - -
47687;;в;В;PR;PR;;;никаких девяти пар в день , там;в;;;;;;В;В;PR;PR
46585;;поступить;ПОСТУПИТЬ;V;pf - - inf - -;;; куда можно поступить , что для;ь;т;и;п;у;т;Ь;ПОСТУПИТЬ;V;pf - - inf - -
47689;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47690;;там;ТАМ;PART;PART;;;в день , там типа , ээ;м;а;т;;;;М;ТАМ;PART;PART
47691;;типа;ТИП;PART;PART;;;день , там типа , ээ ,;а;п;и;т;;;П;ТИП;S;m inan gen sg
47692;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47693;;ээ;ЭЭ;NONLEX;NONLEX;;;там типа , ээ , с девяти;э;э;;;;;Э;ЭЭ;NONLEX;NONLEX
47694;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47695;;с;С;PR;PR;;;, ээ , с девяти до девяти;с;;;;;;С;С;PR;PR
46591;;сдать;СДАТЬ;V;pf - - inf - -;;;для этого надо сдать , и ;ь;т;а;д;с;;Ь;СДАТЬ;V;pf - - inf - -
47697;;до;ДО;PR;PR;;;, с девяти до девяти , нет;о;д;;;;;О;ДО;PR;PR
46599;;была;БЫТЬ;V;ipf praet sg indic f -;;;до 11 класса была уверена , что;а;л;ы;б;;;Ь;БЫТЬ;V;ipf praet sg indic f -
47699;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47700;;нет;НЕТ;ADV;-;;;до девяти , нет , такого нет;т;е;н;;;;Т;НЕТ;ADV;-
47701;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
46605;;будет;БЫТЬ;V;ipf praes sg indic - 3p;;;что мне надо будет общество сдавать и;т;е;д;у;б;;Ь;БЫТЬ;V;ipf praes sg indic - 3p
47703;;нет;НЕТ;ADV;-;;;нет , такого нет .  Ну;т;е;н;;;;Т;НЕТ;ADV;-
47704;;.;.;PUNCT;SENT;;;, такого нет .  Ну и;.;;;;;;.;.;SENT;SENT
47705;;;;;;;;;;;;;;;;;;
47706;;Ну;НУ;PART;PART;;;нет .  Ну и , как бы;у;Н;;;;;У;НУ;PART;PART
47707;;и;И;CONJ;CONJ;;;.  Ну и , как бы да;и;;;;;;И;И;CONJ;CONJ
47708;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47709;;как бы;как бы;ADV;-;;;Ну и , как бы да , четыре;ы;б; ;к;а;к;ы;как бы;ADV;-
47710;;да;ДА;PART;PART;;;и , как бы да , четыре пары;а;д;;;;;А;ДА;PART;PART
47711;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
46607;;сдавать;СДАВАТЬ;V;ipf - - inf - -;;;надо будет общество сдавать и такая тип;ь;т;а;в;а;д;Ь;СДАВАТЬ;V;ipf - - inf - -
46619;;оказалось;ОКАЗАТЬСЯ;V;pf praet sg indic n -;;; А потом оказалось , что нужна;ь;с;о;л;а;з;Я;ОКАЗАТЬСЯ;V;pf praet sg indic n -
47714;;подряд;ПОДРЯД;ADV;-;;;, четыре пары подряд .  Ну;д;я;р;д;о;п;Д;ПОДРЯД;ADV;-
47715;;.;.;PUNCT;SENT;;;четыре пары подряд .  Ну да;.;;;;;;.;.;SENT;SENT
47716;;;;;;;;;;;;;;;;;;
47717;;Ну;НУ;PART;PART;;;подряд .  Ну да , с;у;Н;;;;;У;НУ;PART;PART
47718;;да;ДА;PART;PART;;;.  Ну да , с первой;а;д;;;;;А;ДА;PART;PART
47719;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47720;;с;С;PR;PR;;;Ну да , с первой . ;с;;;;;;С;С;PR;PR
46628;;ботать;БОТАТЬ;V;ipf - - inf - -;;;и я начала ботать биологию . ;ь;т;а;т;о;б;Ь;БОТАТЬ;V;ipf - - inf - -
47722;;.;.;PUNCT;SENT;;;, с первой .  Ну и;.;;;;;;.;.;SENT;SENT
47723;;;;;;;;;;;;;;;;;;
47724;;Ну;НУ;PART;PART;;;первой .  Ну и что ?;у;Н;;;;;У;НУ;PART;PART
47725;;и;И;CONJ;CONJ;;;.  Ну и что ? ;и;;;;;;И;И;CONJ;CONJ
46639;;рассказал;РАССКАЗАТЬ;V;pf praet sg indic m -;;;всезнающий  папа рассказал мне про ВПШ;л;а;з;а;к;с;Ь;РАССКАЗАТЬ;V;pf praet sg indic m -
47727;;?;?;PUNCT;SENT;;;Ну и что ?  Не такая;?;;;;;;?;?;SENT;SENT
47728;;;;;;;;;;;;;;;;;;
47729;;Не;НЕ;PART;PART;;;что ?  Не такая трагедия. ;е;Н;;;;;Е;НЕ;PART;PART
46651;;рассказал;РАССКАЗАТЬ;V;pf praet sg indic m -;;;, мне папа рассказал про ВПШ ;л;а;з;а;к;с;Ь;РАССКАЗАТЬ;V;pf praet sg indic m -
46663;;хочешь;ХОТЕТЬ;V;ipf praes sg indic - 2p;;;"	 ты не хочешь съездить , попробовать";ь;ш;е;ч;о;х;Ь;ХОТЕТЬ;V;ipf praes sg indic - 2p
47732;;;;;;;;;;;;;;;;;;
47733;"<speech role=""Мася@"" />";;;;;;;;;;;;;;;;;
47734;;:;:;PUNCT;;;;;:;;;;;;:;:;:;:
47735;;"	";"	";PUNCT;;;;;"	";;;;;;"	";_;_;0
46664;;съездить;СЪЕЗДИТЬ;V;pf - - inf - -;;;ты не хочешь съездить , попробовать ?;ь;т;и;д;з;е;Ь;СЪЕЗДИТЬ;V;pf - - inf - -
46666;;попробовать;ПОПРОБОВАТЬ;V;pf - - inf - -;;;"хочешь съездить , попробовать ? 	 ,";ь;т;а;в;о;б;Ь;ПОПРОБОВАТЬ;V;pf - - inf - -
46673;;хочу;ХОТЕТЬ;V;ipf praes sg indic - 1p;;;"я такая 	 хочу 	 . ";у;ч;о;х;;;Ь;ХОТЕТЬ;V;ipf praes sg indic - 1p
46677;;Написала;НАПИСАТЬ;V;pf praet sg indic f -;;;"	 .  Написала заявку , оказалось";а;л;а;с;и;п;Ь;НАПИСАТЬ;V;pf praet sg indic f -
47740;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47741;;что;ЧТО;CONJ;CONJ;;;это то , что в корпусе нет;о;т;ч;;;;О;ЧТО;CONJ;CONJ
47742;;в;В;PR;PR;;;то , что в корпусе нет столовой;в;;;;;;В;В;PR;PR
46680;;оказалось;ОКАЗАТЬСЯ;V;pf praet sg indic n -;;;Написала заявку , оказалось , что обычно;ь;с;о;л;а;з;Я;ОКАЗАТЬСЯ;V;pf praet sg indic n -
47744;;нет;НЕТ;PART;PART;;;что в корпусе нет столовой , негде;т;е;н;;;;Т;НЕТ;PART;PART
46686;;берут;БРАТЬ;V;ipf praes pl indic - 3p;;;обычно одиннадцатиклассников не берут , но меня;т;у;р;е;б;;Ь;БРАТЬ;V;ipf praes pl indic - 3p
47746;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47747;;негде;НЕГДЕ;PRAEDICPRO;-;;;нет столовой , негде поесть . ;е;д;г;е;н;;Е;НЕГДЕ;ADV;-
46690;;взяли;ВЗЯТЬ;V;pf praet pl indic - -;;;, но меня взяли , и я;и;л;я;з;в;;Ь;ВЗЯТЬ;V;pf praet pl indic - -
47749;;.;.;PUNCT;SENT;;;, негде поесть .  Несмотря на то;.;;;;;;.;.;SENT;SENT
47750;;;;;;;;;;;;;;;;;;
47751;;Несмотря на;Несмотря на;PR;PR;;;поесть .  Несмотря на то , что;а;н; ;я;р;т;а;Несмотря на;PR;PR
46717;;приехала;ПРИЕХАТЬ;V;pf praet sg indic f -;;;общем , я приехала на ВПШ ;а;л;а;х;е;и;Ь;ПРИЕХАТЬ;V;pf praet sg indic f -
